library_type,academy,year,season,category,subject,author,dynasty
课题库,求志书院,六年,秋,算学,"○舆地题：周公居东辨；江有三大源考；和林考；斡难河考。",未知,清
课题库,求志书院,六年,秋,算学,"○词章题：秋题牡丹丛赋以香山长庆集有此诗为韵；效白香山《放 言》五首；咏七月七日汉武帝见王母上元夫人事限七古；拟求志书院 楹联用云南大观楼长联体。(1890.10.21第6288号第三版)",未知,清
课题库,求志书院,六年,冬,算学,"上海求志书院庚寅冬季题目",未知,清
课题库,求志书院,六年,冬,算学,"○经学：说罄馨；说德辔；兄妻为嫂弟妻为妇专属女子说；为人后 者于本生仍称父母说。",未知,清
课题库,求志书院,六年,冬,算学,"○史学：书汉高帝《大风歌》后；书汉武帝《瓠子歌》后；书《汉文帝 赐赵佗书》后；书《汉光武赐窦融书》后。",未知,清
课题库,求志书院,六年,冬,算学,"○掌故：书储六雅《原势篇》后；书赵云松《论长安地气》后；书方 望溪《与李刚主书》后；书曾文正《劝学篇示直隶士子》后。",未知,清
课题库,求志书院,六年,冬,算学,"有合弦较和甲，断弦较较乙，法以甲乙相乘自之倍之为负实，乙",未知,清
课题库,求志书院,六年,冬,算学,"乘甲幂倍之为上廉正，乙幂内减甲幂半之为中廉正，倍乙为下廉负， 一正隅开三乘方得城径。此式甲必大于乙，故中廉应改作甲幂内减  乙幂半之为中廉负，有合弦较较甲，断弦较和乙，法求得开方式如前  题，惟二项与四项反其正负，又甲若大于乙，亦应将中廉尽反正负，试  两证之；",未知,清
课题库,求志书院,六年,冬,算学,"假如三角形知三边和，知面积，又知一角，求角之对边，法以角之  余割余切相加面积乘之半和幂除之以减单一，复以半和乘之得所求， 试证其理；",未知,清
课题库,求志书院,六年,冬,算学,"欲作三角诸乘垛之代数式，有数法，命其层数为辰，指数为卯，一 法曰以一为一级，卯为二级，置二级以卯加一乘之二除之为三级，置 三级以卯加二乘之三除之为四级，如是求至卯加辰减二乘之辰减一 除之而止；二法曰以辰为一级，以辰减一乘一级二除之为二级，以辰 减二乘二级三除之为三级，如是求至辰减卯复加一乘之卯除之为左 幅，次以一为一级，以卯减一为二级，以卯减二乘二级二除之为三级， 如是求至一乘之卯减一除之为右幅，置左右二幅逐级相乘为求得式； 三法曰置一以卯加一卯加二至卯加辰减一连乘之，以二三四诸数至 辰减一连除之而止；四法曰置辰以辰加一辰加二至辰加卯减一连乘 之，以二三四诸数至卯连除之而止，问一二法逐级所代何数，并三法 取义之原，至四法虽属常理，惟从前亦未经人阐释。",未知,清
课题库,求志书院,六年,冬,算学,"○舆地：息慎考；藁离考；唐太宗伐高丽论；唐太宗破突厥论。",未知,清
课题库,求志书院,六年,冬,算学,"○词章：翰墨场中老伏波赋以题为韵；张船山有《观我诗》四首即 效其体；自挽、自祭、自志墓、自立传各七律一首；老子云：“及我无身，吾 又何患，无身之后，而尚有吾”,试以一诗演说其意。(1891.1.18第 6378号第三版)",未知,清
课题库,求志书院,六年,春,算学,"上海求志书院辛卯(1891)春季题目",未知,清
课题库,求志书院,六年,春,算学,"○经学题：君子以居贤德善俗解；以天产作阳德、以地产作阴德 解；梁雍二州织皮属上属下异读说；中兴之中音丁仲、张仲反说。",未知,清
课题库,求志书院,六年,春,算学,"○史学题：《史记》释例；《汉书》释例；古今舆地书义例论；古今目 录书部类论。",未知,清
课题库,求志书院,六年,春,算学,"○掌故题：拟续修《会典》序；王刻《续学海堂经解》书后；榷酒议； 禁烟议。",未知,清
课题库,求志书院,六年,春,算学,"有断勾股较甲，有合弦和较，或弦和较，或弦皆为乙，求城径，所 得三开方式两同而一异，试演细草；",未知,清
课题库,求志书院,六年,春,算学,"有合勾股和甲，有断弦较和，或弦较较，或弦皆为乙，求城径，所 得三开方式俱异，试并演之；",未知,清
课题库,求志书院,六年,春,算学,"设如三角形知三边和，知两角，求两角所对之边，法以两半角余",未知,清
课题库,求志书院,六年,春,算学,"切相加为法，半和为实，法除实，以右半角或左半角正余切相加乘之， 得左角或右角所对之边，试证之；",未知,清
课题库,求志书院,六年,春,算学,"依前题求两角所夹之边，法以两半角正切相乘，以减单一，复以 半和乘之，得所求，又法以两半角余切相加为法，两本角余切相加以 和乘之为实，法除实亦得所求，又法两角正弦相加，又以和角正弦加 之为法两，角正弦相加以和角正弦减之为实，法除实以减单一，复以 半和乘之亦得所求，后二法皆可化为两半角余切相加为法，两半角正 切相加为实，法除实以减单一复以半和乘之为所求式，再化之即与前 式同，试并证之。",未知,清
课题库,求志书院,六年,春,算学,"附量○舆地题：昧谷考；三受降城考；井利议；拟书新刻《黄河图》后。",未知,清
课题库,求志书院,六年,春,算学,"○词章题：良辰美景赏心乐事赋以古来此娱书籍未见为韵；正月灯 市、二月花市、三月蚕市以上三题各七律一首；买春困歌七言古诗一首； 集《千字文》字成五言四韵诗四首。(1891.4.24第6466号第三版)",未知,清
课题库,求志书院,六年,夏,算学,"上海求志书院辛卯夏季题目",未知,清
课题库,求志书院,六年,夏,算学,"○经学题：关石和钧解；徒鼓钟谓之修、徒鼓磬谓之塞解；夏为苍 天说；五月蓄兰或作蓄药说。",未知,清
课题库,求志书院,六年,夏,算学,"〇史学题：《汉武帝内传》考证；《唐顺宗实录》考证；《郑康成别 传》考；《文中子世家》考。",未知,清
课题库,求志书院,六年,夏,算学,"○掌故题：今礼平议；今律平议；拟顾亭林《郡县论》;拟凌次仲 《 复礼 》 。",未知,清
课题库,求志书院,六年,夏,算学,"海镜诸形，各有四率比例，至三率，则惟合断为多，如合形中一为 首率，句股和中率，弦和较末率，倍弦和较内减径二为首句股和，中弦 和和末倍弦和和内减径三为首倍弦和，和内减径中径末倍弦和较内 减径四为首句股和，中股末股内减半径五为首句股和，中句末句内减 半径六为首股，内减半径中半径末句内减半径，试详比例之原，并言 他形何以罕有三率之理，证此诸理，以不绘图为上，因图解万殊，要在",未知,清
课题库,求志书院,六年,夏,算学,"得挈领提纲之道；",未知,清
课题库,求志书院,六年,夏,算学,"又断形中一为首句股较，中弦较和末倍弦较和加径二为首句股 较，中弦较较末径内减倍弦较较三为首径，加倍弦较和中径末径内减 倍弦较较四为首句股较，中股末股加半径五为首句股较，中句末半径 内减句六为首半径，加股中半径末半径内减句，凡此三率比例，可化 为无穷四率比例，且可化为无穷合断相参之四率比例，故凡遇合断诸 题，但就本形取义，自得理，所从生无须牵涉他形，徒取纷烦而欠 画一；",未知,清
课题库,求志书院,六年,夏,算学,"今有负积六十四开十一乘方可得四个方根，又有正积单一开七 乘方可得八根，试证各根之理；",未知,清
课题库,求志书院,六年,夏,算学,"有讷对级数，其首级以真数减一为实，真数为法，或一为法，欲由 此级回求得真数，法以全级为一级正，一级自之二除之为二级负， 一 二级相乘三除之为三级正，求得诸级以减单一为法，一为实，法除实 得讷对，求真数之级数，又法径以全级为二级，自之二除之为三级，二 三级相乘三除之为四级，求得诸级，复以一为一级，加之亦得，若但有 对数，不知原级者，则依二项例以对数代其天，以一代其甲与卯，依法 略加变通，所得诸级亦合，试言其理，并演除法细草。",未知,清
课题库,求志书院,六年,夏,算学,"○舆地题：《周南》《召南》考；问《孟子》鸣条、《礼记》苍梧是一是 二；宋置浚河司论；宋以米脂等四砦畀西夏论。",未知,清
课题库,求志书院,六年,夏,算学,"○词章题：五龙九驳赋以唐虞之际于斯为盛为韵；净君凉友歌各赋 一章，亦可帚为净君，扇为凉友，见《清异录》;人霉、出霉各五古一首；咏六月 雪七律二首。(1891.7.19第6552号第三版)",未知,清
课题库,求志书院,六年,秋,算学,"上海求志书院辛卯秋季题",未知,清
课题库,求志书院,六年,秋,算学,"○经学：三曰咸涉解；四曰寤梦解；六曰笑祝解；九曰巫环解。",未知,清
课题库,求志书院,六年,秋,算学,"○史学：辽金元官制服制论；唐宋明赋法役法论；书柳子厚《封建 论》后；赵武灵魏孝文合论。",未知,清
课题库,求志书院,六年,秋,算学,"○掌故：书《颜氏学记》后；书《列国岁计政要》后；别开西学科议；",未知,清
课题库,求志书院,六年,秋,算学,"设官银行造官钞票议。",未知,清
课题库,求志书院,六年,秋,算学,"凡除法皆可化为级数，如甲除乙，设乙小于甲，则以甲加乙除乙  为一级，一级自之为二级，设乙甚小于甲，则可以甲减乙除乙为一级  正，一级自之为二级负，各求至多级，设乙大于甲，则先以法除实得单  一，以上诸整数以法除余实之式，依前求得级数以加整数即得，又实  大于法者，另有妙法可化级数，视除得数小于原实，乃任取一数乘其  法，实令除得数甚小于乘得之实，即命除得数与乘得实之较为寅，以  乘得之法除寅为一级，乘得法除一级为二级，若视除得数大于原实， 乃任取一数约其法，实令除得数甚大于约得之实，即命除得数与约得  实之较为卯，即为一级，约得法乘一级为二级，各求至多级，若无论法  实大小，欲得公术，则以甲加一除乙为一级，甲加一除一级为二级，或  以甲减一除乙为一级正，甲减一除一级为二级负，亦皆至多级，试详  其理；",未知,清
课题库,求志书院,六年,秋,算学,"凡乘法皆可化为级数，如大数寅、小数卯相乘，可令寅等于甲加  一或甲减一，乃以甲除一，依前除法化为一正级、一正负相间级，以二 级数加一或减一，各以甲卯连乘之得所求，合观乘除诸式，可知凡数  皆可化级数。设有数丙，可以丙加一为一级正，丙除一级为二级负， 又可以丙减一为一级，丙除一级为二级，亦各求至多级，试并证之；",未知,清
课题库,求志书院,六年,秋,算学,"由真数求讷对，有二法， 一以真数减一为一级正，次以一级屡自  再乘为诸乘方，乃以二除平方为二级负，三除立方为三级正，如是求  得正负诸级，一以真数减一复以真数除之为一级，次以一级屡自再乘  为诸乘方乃以二除平方为二级，三除立方为三级，如是求得诸正级， 问二级数同数不同式之理；二项例甲加天之级数，乃以小数求大数之  法，若变化之可得大数求小数之式法，列二项之简式于左，列全级详  式于右，以右第一级除全级为丁，则两边各以丁除之，右畔祗余小数， 而左畔除得之详式，必为另一级数，即为大数求小数之式，式内以甲 加天为第一级，仍以甲为屡除法，天为屡乘法，惟逐级乘数及正负均",未知,清
课题库,求志书院,六年,秋,算学,"与原式不同，又甲减天之二项例，亦可依此法化为另一级数。曩谓二 项例可化四式，其化法甚多，除此法外，尚有加负级减正级之法，又有 取一数加天或减天以代甲而除逐级之数，以除得诸级依原正负加减 之亦得，因近人鲜有知四式者，兹特明示，但以丁除左畔，演得细草 即合。",未知,清
课题库,求志书院,六年,秋,算学,"○舆地：串夷载路解；侵阮徂共按徂旅解；书黄冀升《长江图说》 后；拟《续瀛寰志略》凡例。",未知,清
课题库,求志书院,六年,秋,算学,"○词章题：定名笔赋以俟其荣捷诣门求谢为韵；枣荔蓼歌；秋孛辘、 秋霊霁两题一谓雷一谓雨，均不限体韵。(1891.12.20第6706号第二版)",未知,清
课题库,求志书院,六年,夏,算学,"上海求志书院壬辰夏季题目",未知,清
课题库,求志书院,六年,夏,算学,"○经学题：十二食十二衣解；其民二男二女解；其豆脯荐脯解；蓟",未知,清
课题库,求志书院,六年,夏,算学,"或为赎、祝或为铸说。",未知,清
课题库,求志书院,六年,夏,算学,"○史学题：宋大观算学考；宋祠禄考；宋元书院考；宋建阳书 林考。",未知,清
课题库,求志书院,六年,夏,算学,"○掌故题：问国朝各官书馆局开撤始末、领纂职名及规制义例， 试考其略；问各行省测绘舆图义例参酌古今以何为善?练内外蒙古  以备俄议；书日本《经籍访古志》后。",未知,清
课题库,求志书院,六年,夏,算学,"有合断各直积，有任一锐角，法以正余切相加，又加二或减二为  法，各以所有积四之为实，法除实开平方得城径。若有合弦或断弦， 法以正余弦相加或相减为法，正余弦相乘倍之，各以所有弦乘之为  实，又法以正余割相加或相减为法，各以所有弦倍之为实，法除实均  得城径。假如取一数为实，取一数为法，法除实内减甲仍与原实等， 屡以法除实一次，屡减甲一次，皆与原实等，或屡以法除实一次，屡加  甲一次，亦皆与原实等，又屡以法乘实一次，屡加甲或屡减甲一次，无 不与原实等，问此四法，其法实二数，宜若何取之?试以代数及真数 证之；",未知,清
课题库,求志书院,六年,夏,算学,"设有人出外营商，每次获利俱得本之天倍，第一次返以原本存 家，以所获利为二次之本，第二次返以二次本存家，以所获利为三次 之本，如是往返人次，其末次未返时家存共数为丁，若置丁二四连乘 之，加四本与末返携回之本利，共数等丁，小于携回之数，即天为大于 单一之数，求天之同数；设置丁以三五连乘之加五本或四六连乘之加 六本，则天皆变为另一同数，今有代数式，甲乙相乘为实，乙内减内为 法，于左次置左数自之，以甲乘左数减之，开平方，以加左或以之减 左，此式可化之，令得简式为乙之平方根乘甲为实，乙之平方根减去 丙之平方根或加入丙之平方根为法，试化其式。",未知,清
课题库,求志书院,六年,夏,算学,"○舆地题：释《诗 ·泉水》章沛祢于言；赤壁考；班书易《史记》河 渠书为沟洫志论；治河则不顾淮、治淮则不顾河、治连则不顾河淮论。",未知,清
课题库,求志书院,六年,夏,算学,"◎词章题：颜渊不舍朝歌赋以邑号朝歌颜渊不舍为韵；读唐人集四",未知,清
课题库,求志书院,六年,夏,算学,"首各七律一首，《孟东野集》、《李长吉集》、《陆鲁望集》、《罗江东集》;青饭五 古一首；木假山歌七古一首。(1892.9. 19第6973号第三版)",未知,清
课题库,求志书院,六年,秋,算学,"上海求志书院壬辰秋季题目",未知,清
课题库,求志书院,六年,秋,算学,"○经学题：宗彝丹图解；启明长庚解；七驺解；九磬解。",未知,清
课题库,求志书院,六年,秋,算学,"○史学题：房元龄问北门营缮论；赵元镇罢内苑移竹论；李翱《幽 怀赋》书后；崔公度《感山赋》书后。",未知,清
课题库,求志书院,六年,秋,算学,"○掌故题：读《二林居集 ·魏敏果公事状》书后；《熊文端公事状》 书后；《孙文定公事状》书后；《杨文定公事状》书后。",未知,清
课题库,求志书院,六年,秋,算学,"有大差句或小差股甲，有城径乙，求角度，法各以甲减乙为实，甲 为法，法除实得半股弦交角，或半句弦交角正切，若反其法实，得半角 余切，各检表得度倍之为股弦或句弦交角。设天为一级，寅乘天之平",未知,清
课题库,求志书院,六年,秋,算学,"方为二级，寅平方乘天立方为三级，此式全级等于一，减实天相乘为 法，天为实，欲证相等之理，有数法，或以除法证或以乘法证，或命全 级为地，以代数化之，得地等于法实之数，即知全级亦必等于法实之 数，试证之；",未知,清
课题库,求志书院,六年,秋,算学,"求对数根，须先求十之讷对，前人具有成法，兹另思得数法，因一 一录之。法取略大于单一之数，一一求得讷对二十四，因之于上，次 以一一屡自乘至二十四，方降一位以减于一为一级，求得以下诸级相 并，用加上位得十之讷对，又法取一二或一三各求得讷对十三或九， 因之于上，次以一二或一三屡自乘至十三方或九方，降一位内减一为 一级，正求得正负诸级相减，以减上位，亦得，试详证之；",未知,清
课题库,求志书院,六年,秋,算学,"前题，又法取一一自乘至二十四，方得九八四九七三二六七五代 二项例之甲十内减甲以代天， 一代其寅，二十四代其卯，以一一为一 级，代入甲加天式中，以诸负级减诸正级，得一一零零六九四一七一 四，乃以此数求其讷对二十四，因之得十之讷对，又法取一二自乘至 十三方或一三自乘至九方以代甲，甲内减十以代天， 一代其寅，十三 或九代其卯，以一二或一三为一级，代人甲减天式中，以二级以下减 一级，复各以其数求得讷对十三或九，因之亦得，试言其理。",未知,清
课题库,求志书院,六年,秋,算学,"〇舆地题：富良江考；何秋涛《朔方备乘》书后；西藏改设行省议； 各教所行之地考。",未知,清
课题库,求志书院,六年,秋,算学,"○词章题：红蜻蜓伴绿螳螂赋以一路稻花谁是主为韵；仲秋季秋并 记鸿雁来以高氏昌览注义赋之，限七言古体，或合赋一诗，或分赋两诗均可； 元鸟归送之以诗限五律四首；拟李太白《上云乐》。(1892.12.8第 7053号第三版)",未知,清
课题库,求志书院,六年,冬,算学,"上 海 求 志 书 院 壬 辰 冬 季 题 目",未知,清
课题库,求志书院,六年,冬,算学,"○经学题：厥兆天子爵解；六辔如手解；大酋之官为酒正为酒人 考；孟冬祭其宗、季冬祭其佐说。",未知,清
课题库,求志书院,六年,冬,算学,"○史学题：《汉书》孔壁古文经篇目考；《晋书》汲冢古文书篇目 考；唐《奉天录》考证；元《圣武亲征录》考证。",未知,清
课题库,求志书院,六年,冬,算学,"○掌故题：恭读《钦定西清古鉴》附考；恭读《钦定钱录》附考；内 府本《龙藏》考；出使外国四大臣箴；拟扬雄崔驷《百官箴》体四章并叙 简派体制。",未知,清
课题库,求志书院,六年,冬,算学,"有明勾或底勾甲，有半城径乙，求角度，法以甲除乙得半勾弦交 角余切或正切，若有東股或边股甲，有半城径乙，法仍以甲除乙所得 为半股弦交角余切或正切，有明股或底股甲，有半城径乙，法以乙除",未知,清
课题库,求志书院,六年,冬,算学,"甲以一加之或减之得勾弦交角正割，若有重勾或边勾甲，有半城径 乙，法如前，求之所得为股弦交角正割；",未知,清
课题库,求志书院,六年,冬,算学,"求十之讷对，前课已撰二题，兹又思得数法，曰取真数， 一求其讷 对得正负相间诸级，命为甲，复将诸级俱易作正号，命为乙，次求三与 三一三八四二八三七六七二一之对数较乃十二，因甲以对数较减之 倍之，复以乙加之，即得，又法取一二求其讷对，得正负相间诸级，命 为丙，复将诸级俱易作正号，命为丁，次求二与二零七三六之对数较， 以减四内三，因之复以丁加之，亦得，试演草证之；",未知,清
课题库,求志书院,六年,冬,算学,"又法取一二，求其正负相间级之讷对，命为甲，复易负号为正号， 命为乙，次求一四与一六之对数较，得正负相间级命为丙，复易负号 为正号，命为丁，乃以甲乙丙丁相加，三因之，复加乙，即得，又法如 前，求得甲乙，次求一六与二之对数较，得正负相间级，命为戊，复易 负号为正号，命为已，乃以甲戊已相加三因之，复加乙，亦得。",未知,清
课题库,求志书院,六年,冬,算学,"○舆地题：流沙考；县度考；瓯脱解；水之寒温关系地之盛衰说。",未知,清
课题库,求志书院,二年,春,算学,"上海求志书院癸巳(1893)春季题目",未知,清
课题库,求志书院,二年,春,算学,"○经学题：措之于参保介之御闲解；执箕膺蔼解；鸟鸣嘤嘤为莺 说；说虫。",未知,清
课题库,求志书院,二年,春,算学,"○史学题：拟补《史通 ·体统篇》;拟补《史通 ·纰缪篇》;拟补《史 通 · 弛张篇》;唐以前逸史篇目考。",未知,清
课题库,求志书院,二年,春,算学,"○掌故题：《洪北江集 · 阿文成遗事》书后；《洪北江集 · 刘文正 遗事》书后；《洪北江集 · 李恭勤遗事》书后；《洪北江集 · 裘文达遗 事》书后。",未知,清
课题库,求志书院,二年,春,算学,"有合句或断句甲，有城径乙，法以乙除倍甲以与一相减得股弦交 角正切，若有合股或断股甲，有城径乙，法仍以乙除倍甲以与一相加 减得句弦交角正切，有通句或虚股甲，有城径乙，法以乙除倍甲或甲 除乙以一减之，皆得半句弦交角余切，若有通股，或虚句甲，有城径 乙，法仍如前，求之得半股弦交角余切，求十之讷对；",未知,清
课题库,求志书院,二年,春,算学,"继又思得数法，取真数一五，求得诸正级之讷对，命为甲，复易正 号为正负相间，命为乙，次取一一求其正负相间级之讷对，复易负号 为正号，命为丙，乃以倍甲加乙复倍之，又加丙，即得；又法如前，求得  甲乙，次取一二求其正负相间级之讷对，复易负号为正号，命为丁，乃 以甲乙相加，三因之，又加丁，亦得；又法取一六，求得诸正级之讷对， 命为甲，复易正号为正负相间，命为乙，次取一一求得正负相间级之 讷对，命为丙，乃以甲乙相加，内减内于上，乙内相减于下，三因上位",未知,清
课题库,求志书院,二年,春,算学,"以下，加之即得；又法如前，求得甲，次取一二求得正负相间级之讷 对，复易负号为正号，命为丙，乃以甲内相加三因之，又加丙，亦得。",未知,清
课题库,求志书院,二年,春,算学,"○舆地题：《淮南子 ·地形训》书后；李光廷《汉西域图考》书后； 曾惠敏《金轺筹笔》书后；拟汇选古今舆地家书为地学问津编凡例。",未知,清
课题库,求志书院,二年,春,算学,"○词章题：吉日癸已赋以赞皇坛山周穆刻石为韵；拟王建《原上新 居》诗十三首；画家分神、妙、能、逸四品，今移以论诗，各为一赞；方竹 杖、曲竹杖二题各七律一首。交卷限五月初十日截止。(1893.6.11第 7233号第二版)",未知,清
课题库,求志书院,二年,夏,算学,"上 海 求 志 书 院 癸 巳 夏 季 题 目",未知,清
课题库,求志书院,二年,春,算学,"○经学题：五寓解；荆尸解；《吕氏春秋》引《商书》五世之庙可以 观怪说；子夏卫人或云魏人说。",未知,清
课题库,求志书院,二年,春,算学,"○史学题：共和考；东西周世系都邑考；《史记 ·月表》考正；《汉 书 · 人表》考正。",未知,清
课题库,求志书院,二年,春,算学,"○掌故题：东三省练兵议；新疆练兵议；台湾抚番议；西藏立约通 市议。",未知,清
课题库,求志书院,二年,春,算学,"等边三角面积内容平圆，或外切平圆，等边等面四面体积及八面 体积内容立圆，或外切立圆，设三积边边相等，则面内容圆径与四面 及八面体内容圆径比，若一与二之平方根除一比，及与二之平方根 比，面外切圆径与四面及八面体外切圆径比，若二与二之平方根除三 比，及与六之平方根比，试证之；",未知,清
课题库,求志书院,二年,春,算学,"设天为一级，寅天连乘一级为二级，寅天连乘二级为三级，下皆 如是，命此全级为地，欲回求得地之诸级等于天，尝思回求之法，约有 数途，除递减递加寅天之各方，及用泛倍数外，可用代数变化之令，天 等于法实之数，则径以法除实可得，又可递以天之同数代其天，逐级 递变，亦得，试详证之；",未知,清
课题库,求志书院,二年,春,算学,"三角形有甲乙两边，有两边所夹之角，求余二角。旧法求半较角 正切，若欲径求二角，法置甲乘正割以乙减之为法，乙乘正切为实，或 以乙除甲以余弦减之为法，正弦为实法除实，均得乙之对角正切，又 置此法实二式以乙代其甲，甲代其乙，则得甲之对角正切，若法中负 数大于正数，则求得甲对角正切亦为负数，即知其角必为钝角；",未知,清
课题库,求志书院,二年,春,算学,"求十之讷对，复有剩义一则，法取一六与一二之对数较得诸正 级，命为甲，复易正号为正负相间，命为乙，次取一一求得正负相间级 之讷对，复易负号为正号，命为丙，乃置六甲加四乙以三丙减之，得十 之讷对。",未知,清
课题库,求志书院,二年,春,算学,"○舆地题：滥泉沃泉沈泉辨；棠邑考；晋重耳游历诸国论；远交近 攻说。",未知,清
课题库,求志书院,二年,春,算学,"○词章题：苦县光和尚骨立赋以题为韵；咏十姊妹花七律二首；五 月菊、六月菊二题不限体韵；拟韩昌黎《杂诗》四首。(1893.7.15第",未知,清
课题库,求志书院,二年,春,算学,"7267号第三版)",未知,清
课题库,求志书院,二年,秋,算学,"上 海 求 志 书 院 癸 巳 秋 季 课 题",未知,清
课题库,求志书院,二年,秋,算学,"◎经学题：桦桓解；置邮解；同詞辨；说琼。",未知,清
课题库,求志书院,二年,秋,算学,"○史学题：六朝南北学师承考；唐韩门弟子考；东汉党人考；宋元 佑党人考。",未知,清
课题库,求志书院,二年,秋,算学,"○掌故题：阎潜邱《札记》补正；钱竹汀《养新录》补正；汪容甫《述 学》补正；钱溉亭《述古录》补正。",未知,清
课题库,求志书院,二年,秋,算学,"有甲加乙之和弧，或甲减乙之较弧各正弦代数式，求各余弦式， 法各以所有式自之，以减半径幂，复以法变化配合之，开平方即得，试 演 之 ；",未知,清
课题库,求志书院,二年,秋,算学,"又若有和弧正余弦式，求较弧正余弦式，法可以乙之负弧代其正 弧负弧，即钝角之余角，实即外角之余角外角诸线，分别正负，即为钝 角诸线，易其正余即为负角诸线，以此代入和弧各式，即得较弧各式；",未知,清
课题库,求志书院,二年,秋,算学,"有甲乙和弧之正弦余弦式，试以甲代其乙，复以二甲三甲递代其 一即得倍弧三倍弧之正余弦式，又从倍弧余弦式可用开方法，回求得 本弧正余弦式，易其名即为本弧，求半弧之正余弦式，若欲求三分弧 各一正余弦式，可从本求三倍弧之正余弦式，易其名而立天元以返求 之，即得；",未知,清
课题库,求志书院,二年,秋,算学,"三角形有甲乙两边，又有甲边或乙边所对之角，求甲乙所夹之  角。法以乙幂减甲幂，以正弦幂乘之，以甲幂或乙幂除之，为长方积， 次以正余弦相乘倍之于上，以甲除乙乘上为长阔较，或以乙除甲乘上  为长阔和，均开平方，得长为夹角正弦，若甲边所对之角为钝，法仍用 前，长方积与长阔较开得阔为夹角止弦，试证之；",未知,清
课题库,求志书院,二年,秋,算学,"求对数半较，以大小两数和除大小两数较为一级，三除一级之三 方为二级，此式即对数常法，一正级一正负相间级，两式之半和也，李 壬叔氏以变法解之，未能尽抉其奥，兹以常法言之；",未知,清
课题库,求志书院,二年,秋,算学,"如求本数与大数之对数较，则必求得正负相间级，其首级必以本 数为法，大本两数较为实，如求本数与小数之对数较，则必求得诸正 级其首级，亦以本数为法，本小两数较为实，设大本两数较等于本小 两数较，则以两级数相加，诸偶级消尽，祗余倍奇级，半之为大小两数 之对数半较，此式首级以本数为法，以大小两数之半较为实，夫本数 即大小两数之半和，半和除半较与和除较等，设以一为小数，地为大 数，则首级必以地加一为法，地减一为实，其全级为一与地之对数半 较，此式与代数术所得式等，试演式以证之。",未知,清
课题库,求志书院,二年,秋,算学,"○舆地题：禹分九州岛以山川为疆界论；武城考；问自元以来言 畿辅水利者多矣，独国朝龚珺人以为不可行，然欤?开浚吴淞江议。",未知,清
课题库,求志书院,二年,秋,算学,"○词章题：得十良马不如一伯乐赋以十良马不如一伯乐为韵；红桂 花、青桂花以上二题各七律一首；鹿鸣宴曲七古，用长庆体；袁中郎云：",未知,清
课题库,求志书院,二年,秋,算学,"下声至清者，雨声、蛩声、茶鱸声，各谱一词调限声声令。(1893.10.29 第7373号第三版)",未知,清
课题库,求志书院,二年,冬,算学,"上海求志书院癸巳冬季题目",未知,清
课题库,求志书院,二年,冬,算学,"○经学题：费而隐解；固不固解；无所取材解；医不三世不服其 药解。",未知,清
课题库,求志书院,二年,冬,算学,"○史学题：李牧《守边约》书后；晁错《保塞务农议》书后；谷承《讼 陈汤疏》书后；张珰《陈西域三策》书后。",未知,清
课题库,求志书院,二年,冬,算学,"○掌故题：蒙古氏族考；蒙古封爵考；蒙古会盟考；蒙古水道考。",未知,清
课题库,求志书院,二年,冬,算学,"设甲乙二弧，有甲乙和弧余弦，有甲乙二正弦和角，或二正弦较 亢，或二余弦和氐，或二余弦较房，皆有二事，求余一事；法以和弧余 弦减半径于上，加半径于下，圆径乘上位内减角舁得房，舁内减房羿 得角，羿圆径乘下位内减亢舁得氐，羿内减氐舁得亢，羿各开平方由 是可求得各正余弦，若和弧在九十度外，则法以余弦加半径于上，减",未知,清
课题库,求志书院,二年,冬,算学,"半径于下，如前求之，即得；",未知,清
课题库,求志书院,二年,冬,算学,"设有甲乙较弧余弦，有角或亢，或氐，或房，亦有二事，求余一事。 法以较弧余弦减半径于上，加半径于下，圆径乘上位内减亢舁得房， 羿内减房舁得亢舁，圆径乘下位内减角羿得氐，羿内减氏羿得角，羿  各开平方，由是亦可求得各正余弦，若较弧在九十度外，则法亦以余  弦加半径于上，减半径于下，如前求之，即得；",未知,清
课题库,求志书院,二年,冬,算学,"三角形有甲乙两边，有乙边或甲边所对之角，求又一边，所求边  在三边中无论为大为中为小，皆同得一个开方式。法以甲乙两舁相  减为正实，或为负实，置角余弦倍之，以甲或乙乘之为负，方一正隅各  开平方，得长为又一边，若甲所对之角为钝，则用负实正方正隅开得  阔为所求句股形同句弦和同弦和较，而句股弦各不相同，往往有之， 除句股较大于三倍股弦较外， 一问皆有两答，欲依此法作整数，句股  弦造之不可胜造，惟三事之数均在百以内者，约计不过五式，就弦言  之，则一为二十九， 一为五十三， 一为六十五， 一为七十三， 一为九十  七，此外尚有句股俱在百内而弦为百零九者一式，至股弦或句股弦俱  在百外者尤多，至不可胜述，试言撰造之法，并将六式句股之数悉举  以 对 。",未知,清
课题库,求志书院,二年,冬,算学,"○舆地题：厥貉考；陆浑考；顾景范《读史方舆纪要序》书后；关外 铁路如何布置议。",未知,清
课题库,求志书院,二年,冬,算学,"○词章题：佛使文殊师利问维摩诘疾赋以因以身疾广为说法为韵； 九九消寒图七古一首；《张船山集》有《观我》诗七律四首，戏仿其体；岁  暮杂咏七绝不拘首数。(1894.2.20第7481号第三版)",未知,清
课题库,求志书院,二年,春,算学,"上海求志书院甲午(1894)春季题目",未知,清
